#ilkid,year,firstname,lastname,conference,leag,gp,minutes,pts,dreb,oreb,reb,asts,stl,blk,turnover,pf,fga,fgm,fta,ftm,tpa,tpm
DUNCATI01,2006,Tim,Duncan,West,N,1,15,4,5,0,5,4,0,1,1,1,3,2,0,0,0,0
DURANKE01,2009,Kevin,Durant,West,N,1,20,15,4,1,5,0,0,0,2,0,14,7,0,0,3,1
EAKINJI01,1973,Jim,Eakins,east,A,1,21,2,4,0,4,4,2,3,0,2,4,1,0,0,0,0
EATONMA01,1988,Mark,Eaton,west,N,1,9,0,NULL,NULL,5,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL
EDDLETH01,1951,Dike,Eddleman,west,N,1,26,2,NULL,NULL,2,2,NULL,NULL,NULL,NULL,3,1,0,0,NULL,NULL
EDDLETH01,1950,Dike,Eddleman,west,N,1,0,7,NULL,NULL,0,3,NULL,NULL,NULL,NULL,9,2,5,3,NULL,NULL
ELLIOSE01,1992,Sean,Elliot,west,N,1,15,5,NULL,NULL,2,0,NULL,NULL,NULL,NULL,6,1,4,3,NULL,0
ELLIOSE01,1995,Sean,Elliott,west,N,1,22,13,NULL,NULL,5,2,NULL,NULL,NULL,NULL,12,5,1,1,NULL,NULL
ELLISDA01,1988,Dale,Ellis,west,N,1,26,27,NULL,NULL,6,2,NULL,NULL,NULL,NULL,16,12,2,2,NULL,NULL
EMBRYWA01,1964,Wayne,Embry,east,N,1,19,11,NULL,NULL,4,0,NULL,NULL,NULL,NULL,10,5,1,1,NULL,NULL
EMBRYWA01,1963,Wayne,Embry,east,N,1,21,13,NULL,NULL,7,1,NULL,NULL,NULL,NULL,14,6,1,1,NULL,NULL
EMBRYWA01,1962,Wayne,Embry,east,N,1,99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
EMBRYWA01,1961,Wayne,Embry,west,N,1,16,4,NULL,NULL,4,1,NULL,NULL,NULL,NULL,6,2,0,0,NULL,NULL
EMBRYWA01,1960,Wayne,Embry,west,N,1,8,4,NULL,NULL,3,0,NULL,NULL,NULL,NULL,4,2,0,0,NULL,NULL
ENGLIAL01,1988,Alex,English,west,N,1,29,16,NULL,NULL,3,4,NULL,NULL,NULL,NULL,13,8,0,0,NULL,NULL
ENGLIAL01,1987,Alex,English,west,N,1,22,10,NULL,NULL,3,4,NULL,NULL,NULL,NULL,10,5,0,0,NULL,NULL
ENGLIAL01,1986,Alex,English,west,N,1,13,0,NULL,NULL,0,1,NULL,NULL,NULL,NULL,6,0,0,0,NULL,NULL
ENGLIAL01,1985,Alex,English,west,N,1,16,16,NULL,NULL,1,2,NULL,NULL,NULL,NULL,12,8,0,0,NULL,NULL
ENGLIAL01,1984,Alex,English,west,N,1,14,0,NULL,NULL,2,1,NULL,NULL,NULL,NULL,3,0,0,0,NULL,NULL
ENGLIAL01,1983,Alex,English,west,N,1,19,13,NULL,NULL,0,2,NULL,NULL,NULL,NULL,8,6,1,1,NULL,NULL
ENGLIAL01,1982,Alex,English,west,N,1,23,14,NULL,NULL,4,0,NULL,NULL,NULL,NULL,14,7,1,0,NULL,NULL
ENGLIAL01,1981,Alex,English,West,N,1,12,4,3,2,5,1,2,0,1,2,6,2,0,0,0,0
ERVINJU01,1980,Julius,Erving,east,N,1,29,18,NULL,NULL,3,2,NULL,NULL,NULL,NULL,15,6,7,6,NULL,NULL
ERVINJU01,1986,Julius,Erving,east,N,1,33,22,NULL,NULL,4,5,NULL,NULL,NULL,NULL,13,9,3,3,NULL,NULL
ERVINJU01,1985,Julius,Erving,east,N,1,19,8,NULL,NULL,4,2,NULL,NULL,NULL,NULL,10,4,2,0,NULL,NULL
ERVINJU01,1984,Julius,Erving,east,N,1,23,12,NULL,NULL,4,3,NULL,NULL,NULL,NULL,15,5,2,2,NULL,NULL
ERVINJU01,1983,Julius,Erving,east,N,1,36,34,NULL,NULL,8,5,NULL,NULL,NULL,NULL,22,14,8,6,NULL,NULL
ERVINJU01,1982,Julius,Erving,east,N,1,28,25,NULL,NULL,6,3,NULL,NULL,NULL,NULL,19,11,3,3,NULL,NULL
ERVINJU01,1979,Julius,Erving,east,N,1,20,11,NULL,NULL,5,2,NULL,NULL,NULL,NULL,12,4,4,3,NULL,NULL
ERVINJU01,1978,Julius,Erving,east,N,1,39,29,NULL,NULL,8,5,NULL,NULL,NULL,NULL,22,10,2,9,NULL,NULL
ERVINJU01,1977,Julius,Erving,east,N,1,27,16,NULL,NULL,8,3,NULL,NULL,NULL,NULL,14,3,12,10,NULL,NULL
ERVINJU01,1976,Julius,Erving,east,N,1,32,30,NULL,NULL,12,3,NULL,NULL,NULL,NULL,20,12,6,6,NULL,NULL
ERVINJU01,1981,Julius,Erving,East,N,1,32,16,5,3,8,2,1,2,4,4,16,7,4,2,0,0
ERVINJU01,1971,Julius,Erving,east,A,1,25,20,4,2,6,3,NULL,NULL,1,3,15,9,2,2,0,0
ERVINJU01,1972,Julius,Erving,east,A,1,30,22,4,1,5,1,0,1,0,4,16,8,8,6,0,0
ERVINJU01,1973,Julius,Erving,east,A,1,27,14,6,5,11,8,0,3,4,1,15,6,2,2,0,0
ERVINJU01,1974,Julius,Erving,east,A,1,27,21,4,3,7,7,2,1,3,4,12,6,10,8,1,1
ERVINJU01,1975,Julius,Erving,AllStars,A,1,25,23,NULL,NULL,7,5,NULL,NULL,NULL,4,12,9,7,5,1,0
EWINGPA01,1996,Patrick,Ewing,east,N,1,99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
EWINGPA01,1995,Patrick,Ewing,east,N,1,12,8,NULL,NULL,3,1,NULL,NULL,NULL,NULL,7,3,2,2,NULL,NULL
EWINGPA01,1994,Patrick,Ewing,east,N,1,22,10,NULL,NULL,3,1,NULL,NULL,NULL,NULL,7,4,2,2,NULL,NULL
EWINGPA01,1993,Patrick,Ewing,east,N,1,24,20,NULL,NULL,8,1,NULL,NULL,NULL,NULL,15,7,7,6,NULL,NULL
EWINGPA01,1992,Patrick,Ewing,east,N,1,25,15,NULL,NULL,10,1,NULL,NULL,NULL,NULL,11,7,1,1,NULL,0
EWINGPA01,1991,Patrick,Ewing,east,N,1,17,10,NULL,NULL,4,0,NULL,NULL,NULL,NULL,7,4,5,2,NULL,NULL
EWINGPA01,1990,Patrick,Ewing,east,N,1,30,18,NULL,NULL,10,0,NULL,NULL,NULL,NULL,10,8,2,2,NULL,NULL
EWINGPA01,1989,Patrick,Ewing,east,N,1,27,12,NULL,NULL,10,1,NULL,NULL,NULL,NULL,9,5,2,2,NULL,NULL
EWINGPA01,1988,Patrick,Ewing,east,N,1,17,4,NULL,NULL,6,2,NULL,NULL,NULL,NULL,8,2,4,0,NULL,NULL
EWINGPA01,1987,Patrick,Ewing,east,N,1,16,9,NULL,NULL,6,0,NULL,NULL,NULL,NULL,8,4,1,1,NULL,NULL
EWINGPA01,1985,Patrick,Ewing,east,N,1,99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FELIXRA01,1953,Ray,Felix,east,N,1,32,13,NULL,NULL,11,1,NULL,NULL,NULL,NULL,8,4,5,5,NULL,NULL
FINLEMI01,2000,Michael,Finley,west,N,1,19,12,1,2,3,5,0,0,1,0,15,5,2,2,2,0
FINLEMI01,1999,Michael,Finley,west,N,1,10,11,1,0,1,0,0,0,1,0,6,5,0,0,2,1
FOUSTLA01,1950,Larry,Foust,west,N,1,0,2,NULL,NULL,5,2,NULL,NULL,NULL,NULL,6,1,0,0,NULL,NULL
FOUSTLA01,1955,Larry,Foust,west,N,1,20,9,NULL,NULL,4,0,NULL,NULL,NULL,NULL,9,3,4,3,NULL,NULL
FOUSTLA01,1954,Larry,Foust,west,N,1,24,7,NULL,NULL,7,1,NULL,NULL,NULL,NULL,10,3,1,1,NULL,NULL
FOUSTLA01,1953,Larry,Foust,west,N,1,27,3,NULL,NULL,15,0,NULL,NULL,NULL,NULL,9,1,1,1,NULL,NULL
FOUSTLA01,1952,Larry,Foust,west,N,1,18,10,NULL,NULL,6,0,NULL,NULL,NULL,NULL,7,5,0,0,NULL,NULL
FOUSTLA01,1951,Larry,Foust,west,N,1,99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FOUSTLA01,1958,Larry,Foust,west,N,1,16,8,NULL,NULL,9,0,NULL,NULL,NULL,NULL,9,3,2,2,NULL,NULL
FOUSTLA01,1957,Larry,Foust,west,N,1,13,10,NULL,NULL,3,0,NULL,NULL,NULL,NULL,4,1,8,8,NULL,NULL
FRANCST01,2003,Steve,Francis,west,N,1,23,13,3,1,4,4,0,0,1,1,9,6,0,0,2,1
FRANCST01,2002,Steve,Francis,west,N,1,32,20,1,1,2,9,0,0,3,1,12,9,0,0,3,2
FRANCST01,2001,Steve,Francis,west,N,1,18,3,1,1,2,3,2,0,2,1,8,1,2,1,1,0
FRAZIWA01,1975,Walt,Frazier,east,N,1,19,8,NULL,NULL,2,3,NULL,NULL,NULL,NULL,7,2,4,4,NULL,NULL
FRAZIWA01,1974,Walt,Frazier,east,N,1,35,30,NULL,NULL,5,2,NULL,NULL,NULL,NULL,17,10,11,10,NULL,NULL
FRAZIWA01,1973,Walt,Frazier,east,N,1,28,12,NULL,NULL,2,5,NULL,NULL,NULL,NULL,12,5,2,2,NULL,NULL
FRAZIWA01,1972,Walt,Frazier,east,N,1,26,10,NULL,NULL,6,2,NULL,NULL,NULL,NULL,15,5,0,0,NULL,NULL
FRAZIWA01,1971,Walt,Frazier,east,N,1,25,15,NULL,NULL,3,5,NULL,NULL,NULL,NULL,11,7,2,1,NULL,NULL
FRAZIWA01,1970,Walt,Frazier,east,N,1,26,6,NULL,NULL,6,5,NULL,NULL,NULL,NULL,9,3,0,0,NULL,NULL
FRAZIWA01,1969,Walt,Frazier,east,N,1,24,7,NULL,NULL,3,4,NULL,NULL,NULL,NULL,7,3,2,1,NULL,NULL
FREEMDO01,1967,Donnie,Freeman,east,A,1,24,20,4,0,4,2,NULL,NULL,2,3,13,8,6,4,0,0
FREEMDO01,1968,Donnie,Freeman,east,A,1,27,21,3,3,6,7,NULL,NULL,4,6,13,7,7,7,0,0
FREEMDO01,1969,Donnie,Freeman,east,A,1,24,10,NULL,NULL,4,5,NULL,NULL,NULL,2,16,4,3,2,0,0
FREEMDO01,1970,Donnie,Freeman,west,A,1,27,17,3,4,7,3,NULL,NULL,4,3,12,6,8,5,0,0
FREEMDO01,1971,Donnie,Freeman,west,A,1,21,13,3,2,5,2,NULL,NULL,3,1,8,3,8,7,0,0
FREEWO01,1979,Lloyd,Free,west,N,1,21,14,NULL,NULL,3,5,NULL,NULL,NULL,NULL,13,7,1,0,NULL,NULL
FULKSJO01,1950,Joe,Fulks,east,N,1,0,19,NULL,NULL,7,3,NULL,NULL,NULL,NULL,15,6,9,7,NULL,NULL
FULKSJO01,1951,Joe,Fulks,east,N,1,9,6,NULL,NULL,5,2,NULL,NULL,NULL,NULL,7,3,1,0,NULL,NULL
GABORBI01,1952,Billy,Gabor,east,N,1,25,0,NULL,NULL,5,2,NULL,NULL,NULL,NULL,3,0,1,0,NULL,NULL
GALLAHA01,1950,Harry,Gallatin,east,N,1,0,5,NULL,NULL,5,2,NULL,NULL,NULL,NULL,4,2,1,1,NULL,NULL
GALLAHA01,1956,Harry,Gallatin,east,N,1,24,8,NULL,NULL,11,1,NULL,NULL,NULL,NULL,7,4,2,0,NULL,NULL
GALLAHA01,1955,Harry,Gallatin,east,N,1,30,16,NULL,NULL,5,2,NULL,NULL,NULL,NULL,12,5,7,6,NULL,NULL
GALLAHA01,1954,Harry,Gallatin,east,N,1,36,13,NULL,NULL,14,3,NULL,NULL,NULL,NULL,7,4,5,5,NULL,NULL
GALLAHA01,1953,Harry,Gallatin,east,N,1,28,5,NULL,NULL,18,3,NULL,NULL,NULL,NULL,2,0,6,5,NULL,NULL
GALLAHA01,1952,Harry,Gallatin,east,N,1,19,3,NULL,NULL,3,2,NULL,NULL,NULL,NULL,4,1,2,1,NULL,NULL
GALLAHA01,1951,Harry,Gallatin,east,N,1,22,7,NULL,NULL,9,3,NULL,NULL,NULL,NULL,5,3,4,1,NULL,NULL
GARMADI01,1959,Dick,Garmaker,west,N,1,23,11,NULL,NULL,4,3,NULL,NULL,NULL,NULL,11,5,2,1,NULL,NULL
GARMADI01,1958,Dick,Garmaker,west,N,1,19,5,NULL,NULL,2,1,NULL,NULL,NULL,NULL,6,2,1,1,NULL,NULL
GARMADI01,1957,Dick,Garmaker,west,N,1,13,5,NULL,NULL,6,1,NULL,NULL,NULL,NULL,9,1,3,3,NULL,NULL
GARMADI01,1956,Dick,Garmaker,west,N,1,18,10,NULL,NULL,7,1,NULL,NULL,NULL,NULL,10,5,0,0,NULL,NULL
GARNEKE01,2003,Kevin,Garnett,west,N,1,29,12,4,3,7,6,2,1,1,0,14,6,0,0,1,0
GARNEKE01,2002,Kevin,Garnett,west,N,1,41,37,8,1,9,3,5,1,4,3,24,17,3,3,0,0
GARNEKE01,2001,Kevin,Garnett,west,N,1,24,14,6,6,12,2,2,0,0,1,15,7,0,0,1,0
GARNEKE01,2000,Kevin,Garnett,west,N,1,27,14,3,1,4,4,1,3,2,0,12,7,0,0,0,0
GARNEKE01,1999,Kevin,Garnett,west,N,1,35,24,7,3,10,5,1,1,0,1,19,10,4,4,1,0
GARNEKE01,1997,Kevin,Garnett,west,N,1,21,12,3,1,4,2,2,1,3,0,11,6,0,0,1,0
GARNEKE01,1996,Kevin,Garnett,west,N,1,18,6,8,1,9,1,0,1,0,2,7,1,4,4,0,0
GARNEKE01,2009,Kevin,Garnett,East,N,1,13,4,3,0,3,2,0,1,2,0,4,2,0,0,0,0
GARNEKE01,2008,Kevin,Garnett,East,N,1,19,12,2,2,4,2,0,0,2,0,5,5,2,2,0,0
GARNEKE01,2005,Kevin,Garnett,west,N,1,16,2,7,2,9,4,1,0,2,1,9,1,0,0,0,0
GARNEKE01,2006,Kevin,Garnett,West,N,1,14,7,2,4,6,4,1,0,2,1,8,3,2,1,0,0
GARNEKE01,2004,Kevin,Garnett,west,N,1,16,10,3,0,3,2,0,0,2,2,8,5,1,0,0,0
GASOLPA01,2005,Pau,Gasol,west,N,1,14,0,6,6,12,1,0,0,1,1,3,0,0,0,0,0
GASOLPA01,2008,Pau,Gasol,West,N,1,17,14,6,2,8,1,1,1,0,2,7,5,4,4,0,0
GASOLPA01,2009,Pau,Gasol,West,N,1,20,13,4,2,6,0,1,0,0,3,9,5,3,3,0,0
GATLICH01,1996,Chris,Gatling,west,N,1,12,2,2,0,2,0,1,0,0,1,8,1,0,0,0,0
GEORGJA01,1956,Jack,George,east,N,1,21,8,NULL,NULL,1,5,NULL,NULL,NULL,NULL,6,3,2,2,NULL,NULL
GEORGJA01,1955,Jack,George,east,N,1,21,6,NULL,NULL,3,2,NULL,NULL,NULL,NULL,7,2,2,2,NULL,NULL
GERARGU01,1975,Gus,Gerard,Denver,A,1,17,12,NULL,NULL,9,1,NULL,NULL,NULL,5,14,5,2,2,0,0
GERVIGE01,1973,George,Gervin,east,A,1,21,9,4,1,5,3,0,0,2,1,9,3,4,3,1,0
GERVIGE01,1974,George,Gervin,west,A,1,30,23,4,2,6,3,6,5,2,2,15,8,8,7,1,0
GERVIGE01,1975,George,Gervin,AllStars,A,1,16,8,NULL,NULL,6,1,NULL,NULL,NULL,1,13,3,2,1,2,1
GERVIGE01,1984,George,Gervin,west,N,1,25,23,NULL,NULL,3,1,NULL,NULL,NULL,NULL,12,10,4,3,NULL,NULL
GERVIGE01,1983,George,Gervin,west,N,1,21,13,NULL,NULL,2,1,NULL,NULL,NULL,NULL,6,5,3,3,NULL,NULL
GERVIGE01,1982,George,Gervin,west,N,1,14,9,NULL,NULL,0,3,NULL,NULL,NULL,NULL,8,3,2,2,NULL,NULL
GERVIGE01,1980,George,Gervin,west,N,1,24,11,NULL,NULL,3,0,NULL,NULL,NULL,NULL,9,5,2,1,NULL,NULL
GERVIGE01,1979,George,Gervin,east,N,1,40,34,NULL,NULL,10,3,NULL,NULL,NULL,NULL,26,14,9,6,NULL,NULL
GERVIGE01,1978,George,Gervin,east,N,1,34,26,NULL,NULL,6,2,NULL,NULL,NULL,NULL,16,8,11,10,NULL,NULL
GERVIGE01,1977,George,Gervin,east,N,1,18,9,NULL,NULL,2,1,NULL,NULL,NULL,NULL,11,4,3,1,NULL,NULL
GERVIGE01,1976,George,Gervin,east,N,1,12,0,NULL,NULL,1,0,NULL,NULL,NULL,NULL,6,0,0,0,NULL,NULL
GERVIGE01,1981,George,Gervin,West,N,1,27,12,5,1,6,1,3,3,0,3,14,5,2,2,0,0
GILMOAR01,1981,Artis,Gilmore,East,N,1,16,7,2,1,3,2,0,1,2,4,6,3,1,1,0,0
GILMOAR01,1980,Artis,Gilmore,east,N,1,22,11,NULL,NULL,6,2,NULL,NULL,NULL,NULL,7,5,2,1,NULL,NULL
GILMOAR01,1978,Artis,Gilmore,west,N,1,15,8,NULL,NULL,1,2,NULL,NULL,NULL,NULL,4,3,2,2,NULL,NULL
GILMOAR01,1977,Artis,Gilmore,west,N,1,13,10,NULL,NULL,2,0,NULL,NULL,NULL,NULL,4,2,8,6,NULL,NULL
GILMOAR01,1985,Artis,Gilmore,west,N,1,13,10,NULL,NULL,2,1,NULL,NULL,NULL,NULL,4,3,4,4,NULL,NULL
GILMOAR01,1982,Artis,Gilmore,west,N,1,16,5,NULL,NULL,5,1,NULL,NULL,NULL,NULL,4,2,2,1,NULL,NULL
GILMOAR01,1971,Artis,Gilmore,east,A,1,27,14,9,1,10,2,NULL,NULL,2,5,5,4,10,6,0,0
GILMOAR01,1972,Artis,Gilmore,east,A,1,31,10,11,5,16,0,0,2,6,5,8,3,8,4,0,0
GILMOAR01,1973,Artis,Gilmore,east,A,1,27,18,7,6,13,1,1,4,3,4,12,8,3,2,0,0
GILMOAR01,1974,Artis,Gilmore,east,A,1,28,11,11,2,13,2,1,1,4,3,8,4,7,3,0,0
GILMOAR01,1975,Artis,Gilmore,AllStars,A,1,27,14,NULL,NULL,7,1,NULL,NULL,NULL,6,7,5,6,4,0,0
GINOBEM01,2004,Emmanuel,Ginobili,west,N,1,22,8,1,2,3,1,1,1,3,3,6,3,2,2,2,0
GOLATO01,1963,Tom,Gola,east,N,1,7,1,NULL,NULL,0,1,NULL,NULL,NULL,NULL,0,0,2,1,NULL,NULL
GOLATO01,1962,Tom,Gola,east,N,1,18,2,NULL,NULL,2,1,NULL,NULL,NULL,NULL,3,1,0,0,NULL,NULL
GOLATO01,1961,Tom,Gola,east,N,1,99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GOLATO01,1960,Tom,Gola,east,N,1,25,14,NULL,NULL,5,3,NULL,NULL,NULL,NULL,13,6,4,2,NULL,NULL
GOLATO01,1959,Tom,Gola,east,N,1,20,12,NULL,NULL,4,2,NULL,NULL,NULL,NULL,13,5,3,2,NULL,NULL
GOODRGA01,1974,Gail,Goodrich,west,N,1,15,4,NULL,NULL,1,4,NULL,NULL,NULL,NULL,4,2,0,0,NULL,NULL
GOODRGA01,1973,Gail,Goodrich,west,N,1,26,18,NULL,NULL,4,6,NULL,NULL,NULL,NULL,16,9,0,0,NULL,NULL
GOODRGA01,1972,Gail,Goodrich,west,N,1,16,2,NULL,NULL,2,1,NULL,NULL,NULL,NULL,7,1,0,0,NULL,NULL
GOODRGA01,1971,Gail,Goodrich,west,N,1,14,4,NULL,NULL,1,2,NULL,NULL,NULL,NULL,7,2,0,0,NULL,NULL
GOODRGA01,1968,Gail,Goodrich,west,N,1,6,5,NULL,NULL,1,1,NULL,NULL,NULL,NULL,4,2,2,1,NULL,NULL
GOVANGE01,1969,Gerald,Govan,west,A,1,11,2,NULL,NULL,4,0,NULL,NULL,NULL,0,2,1,0,0,0,0
GRANGDA01,2008,Danny,Granger,East,N,1,11,2,0,1,1,0,2,0,1,0,1,1,0,0,0,0
GRANTHO01,1993,Horace,Grant,east,N,1,17,4,NULL,NULL,8,2,NULL,NULL,NULL,NULL,8,2,0,0,NULL,NULL
GREENAC01,1989,A.C.,Green,west,N,1,12,0,NULL,NULL,3,1,NULL,NULL,NULL,NULL,3,0,0,0,NULL,NULL
GREENJO01,1970,Johnny,Green,east,N,1,7,4,NULL,NULL,2,0,NULL,NULL,NULL,NULL,3,2,1,0,NULL,NULL
GREENJO01,1964,John,Green,east,N,1,17,8,NULL,NULL,0,0,NULL,NULL,NULL,NULL,4,3,3,2,NULL,NULL
GREENJO01,1962,John,Green,east,N,1,27,13,NULL,NULL,5,0,NULL,NULL,NULL,NULL,8,6,1,1,NULL,NULL
GREENJO01,1961,John,Green,east,N,1,21,7,NULL,NULL,2,0,NULL,NULL,NULL,NULL,4,2,3,3,NULL,NULL
GREENMI01,1974,Mike,Green,west,A,1,18,6,3,0,3,0,0,0,1,4,6,3,0,0,0,0
GREENRI01,1983,Rickey,Green,west,N,1,19,6,NULL,NULL,0,11,NULL,NULL,NULL,NULL,8,3,0,0,NULL,NULL
GREERHA01,1969,Hal,Greer,east,N,1,21,15,NULL,NULL,4,3,NULL,NULL,NULL,NULL,11,7,1,1,NULL,NULL
GREERHA01,1968,Hal,Greer,east,N,1,17,4,NULL,NULL,3,2,NULL,NULL,NULL,NULL,1,0,5,4,NULL,NULL
GREERHA01,1967,Hal,Greer,east,N,1,17,21,NULL,NULL,3,3,NULL,NULL,NULL,NULL,8,8,7,5,NULL,NULL
GREERHA01,1966,Hal,Greer,east,N,1,31,27,NULL,NULL,4,1,NULL,NULL,NULL,NULL,16,5,8,7,NULL,NULL
GREERHA01,1965,Hal,Greer,east,N,1,23,9,NULL,NULL,5,1,NULL,NULL,NULL,NULL,13,4,1,1,NULL,NULL
GREERHA01,1964,Hal,Greer,east,N,1,21,13,NULL,NULL,4,1,NULL,NULL,NULL,NULL,11,5,4,3,NULL,NULL
GREERHA01,1963,Hal,Greer,east,N,1,20,13,NULL,NULL,3,4,NULL,NULL,NULL,NULL,10,5,4,3,NULL,NULL
GREERHA01,1962,Hal,Greer,east,N,1,15,6,NULL,NULL,3,2,NULL,NULL,NULL,NULL,7,3,0,0,NULL,NULL
GREERHA01,1961,Hal,Greer,east,N,1,24,8,NULL,NULL,10,9,NULL,NULL,NULL,NULL,14,3,7,2,NULL,NULL
GREERHA01,1960,Hal,Greer,east,N,1,18,14,NULL,NULL,6,2,NULL,NULL,NULL,NULL,11,7,0,0,NULL,NULL
GROZAAL01,1950,Alex,Groza,west,N,1,0,17,NULL,NULL,13,1,NULL,NULL,NULL,NULL,16,8,1,1,NULL,NULL
GUERIRI01,1962,Richie,Guerin,east,N,1,14,5,NULL,NULL,1,1,NULL,NULL,NULL,NULL,3,2,3,1,NULL,NULL
GUERIRI01,1961,Richie,Guerin,east,N,1,27,23,NULL,NULL,3,1,NULL,NULL,NULL,NULL,17,10,6,3,NULL,NULL
GUERIRI01,1960,Richie,Guerin,east,N,1,15,11,NULL,NULL,3,2,NULL,NULL,NULL,NULL,8,3,6,5,NULL,NULL
GUERIRI01,1959,Richie,Guerin,east,N,1,22,12,NULL,NULL,4,4,NULL,NULL,NULL,NULL,11,5,2,2,NULL,NULL
GUERIRI01,1958,Richie,Guerin,east,N,1,22,5,NULL,NULL,3,3,NULL,NULL,NULL,NULL,7,1,5,3,NULL,NULL
GUERIRI01,1957,Richie,Guerin,east,N,1,22,7,NULL,NULL,8,7,NULL,NULL,NULL,NULL,10,2,4,3,NULL,NULL
GUGLITO01,1996,Tom,Gugliotta,west,N,1,19,9,7,1,8,3,2,0,3,3,7,3,4,3,1,0
HAGANCL01,1961,Cliff,Hagan,west,N,1,9,2,NULL,NULL,2,1,NULL,NULL,NULL,NULL,3,1,0,0,NULL,NULL
HAGANCL01,1960,Cliff,Hagan,west,N,1,13,2,NULL,NULL,2,0,NULL,NULL,NULL,NULL,2,0,2,2,NULL,NULL
HAGANCL01,1959,Cliff,Hagan,west,N,1,21,2,NULL,NULL,3,2,NULL,NULL,NULL,NULL,9,1,0,0,NULL,NULL
HAGANCL01,1958,Cliff,Hagan,west,N,1,22,15,NULL,NULL,8,3,NULL,NULL,NULL,NULL,12,6,3,3,NULL,NULL
HAGANCL01,1957,Cliff,Hagan,west,N,1,99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
HAGANCL01,1967,Cliff,Hagan,west,A,1,24,10,0,0,0,5,NULL,NULL,3,2,11,4,2,2,0,0
HAMILRI01,2005,Richard,Hamilton,east,N,1,13,6,0,0,0,1,0,0,1,1,7,3,0,0,0,0
HAMILRI01,2006,Richard,Hamilton,East,N,1,15,8,4,2,6,1,2,1,0,0,8,4,0,0,1,0
HAMILRI01,2007,Richard,Hamilton,East,N,1,18,9,0,0,0,2,0,0,0,0,9,4,0,0,1,1
HARDAAN01,1996,Anfernee,Hardaway,east,N,1,24,19,3,4,7,3,2,0,1,2,10,7,2,2,5,3
HARDAAN01,1997,Anfernee,Hardaway,east,N,1,12,6,0,0,0,3,0,0,1,0,5,3,0,0,1,0
HARDAAN01,1995,Anfernee,Hardaway,east,N,1,31,18,NULL,NULL,3,7,NULL,NULL,NULL,NULL,8,6,4,4,NULL,NULL
HARDAAN01,1994,Anfernee,Hardaway,east,N,1,31,12,NULL,NULL,5,11,NULL,NULL,NULL,NULL,9,4,6,4,NULL,NULL
HARDATI01,1991,Tim,Hardaway,west,N,1,20,14,NULL,NULL,0,7,NULL,NULL,NULL,NULL,10,5,2,2,NULL,NULL
HARDATI01,1990,Tim,Hardaway,west,N,1,12,5,NULL,NULL,3,4,NULL,NULL,NULL,NULL,7,2,0,0,NULL,NULL
HARDATI01,1997,Tim,Hardaway,east,N,1,17,8,1,0,1,6,0,0,6,0,8,3,0,0,5,2
HARDATI01,1996,Tim,Hardaway,east,N,1,14,10,3,0,3,2,1,0,2,1,10,4,0,0,6,2
HARDATI01,1992,Tim,Hardaway,west,N,1,21,16,NULL,NULL,6,4,NULL,NULL,NULL,NULL,9,3,12,9,NULL,1
HARRIBO02,1955,Bob,Harrison,west,N,1,25,5,NULL,NULL,0,1,NULL,NULL,NULL,NULL,7,2,2,1,NULL,NULL
HARRIDE01,2008,Devin,Harris,East,N,1,17,6,0,1,1,0,0,0,0,0,6,3,0,0,1,0
HAVLIJO01,1977,John,Havlicek,east,N,1,22,10,NULL,NULL,3,1,NULL,NULL,NULL,NULL,8,5,0,0,NULL,NULL
HAVLIJO01,1976,John,Havlicek,east,N,1,17,4,NULL,NULL,1,1,NULL,NULL,NULL,NULL,5,2,0,0,NULL,NULL
HAVLIJO01,1975,John,Havlicek,east,N,1,21,9,NULL,NULL,2,2,NULL,NULL,NULL,NULL,10,3,3,3,NULL,NULL
HAVLIJO01,1974,John,Havlicek,east,N,1,31,16,NULL,NULL,6,1,NULL,NULL,NULL,NULL,12,7,2,2,NULL,NULL
HAVLIJO01,1973,John,Havlicek,east,N,1,18,10,NULL,NULL,0,2,NULL,NULL,NULL,NULL,10,5,2,0,NULL,NULL
HAVLIJO01,1972,John,Havlicek,east,N,1,22,14,NULL,NULL,3,5,NULL,NULL,NULL,NULL,10,6,5,2,NULL,NULL
HAVLIJO01,1971,John,Havlicek,east,N,1,24,15,NULL,NULL,3,5,NULL,NULL,NULL,NULL,13,5,5,5,NULL,NULL
HAVLIJO01,1970,John,Havlicek,east,N,1,24,12,NULL,NULL,3,2,NULL,NULL,NULL,NULL,12,6,2,0,NULL,NULL
