#draft_year,draft_round,selection,team,firstname,lastname,ilkid,draft_from,leag
1973,10,0,MMT,Joe,Wise,NULL,Bridgewater State (MA),A
1973,10,0,MMT,Chuck,Iverson,NULL,South Dakota,A
1973,10,0,KEN,Mike,Macaluso,MACALMI01,Canisius,A
1973,10,0,IND,Byron,Jones,NULL,San Francisco,A
1973,10,0,NYN,Gene,Armstead,NULL,Rutgers,A
1973,10,0,SAS,Larry,Lilly,NULL,Alabama State,A
1973,10,0,SAS,Bob,Bodell,NULL,Maryland,A
1973,10,0,SDQ,Nick,Connor,NULL,Illinois,A
1973,10,0,UTS,Ben,Kelso,KELSOBE01,Central Michigan,A
1973,10,0,UTS,Melvin,Russell,NULL,Centenary,A
1973,10,0,VIR,Joe,Cafferky,NULL,North Carolina State,A
1973,10,1,PHI,Abe,Steward,NULL,Jacksonville,N
1973,10,2,BUF,Nick,Connor,NULL,Illinois,N
1973,10,3,POR,Sam,Whitehead,NULL,Oregon State,N
1973,10,4,SEA,Bob,Bodell,NULL,Maryland,N
1973,10,5,CLE,Dean,Martin,NULL,Baldwin-Wallace,N
1973,10,6,KCK,Ernie,Kusyner,NULL,Kansas State,N
1973,10,7,PHO,Claude,White,NULL,Elmhurst,N
1973,10,8,DET,Bob,Solomon,NULL,Wayne State,N
1973,10,9,GSW,Fred,Lavoroni,NULL,Santa Clara,N
1973,10,10,CHI,Russ,Hunt,NULL,Furman,N
1973,10,11,CAP,Dick,Kelly,NULL,Bay College,N
1973,10,12,NYK,Ed,Fields,NULL,C.W. Post,N
1973,10,13,MIL,Ron,Battle,NULL,Sam Houston State,N
1973,10,14,BOS,Steve,Turner,NULL,Vanderbilt,N
1973,11,0,MMT,Reed,Johnson,NULL,Oklahoma Christian,A
1973,11,0,SAS,Leon,Howard,NULL,Wisconsin,A
1973,11,0,UTS,Nate,Hawthorne,HAWTHNA01,Southern Illinois,A
1973,11,1,PHI,Rod,Freeman,FREEMRO01,Vanderbilt,N
1973,11,2,POR,Ed,Payne,NULL,Wake Forest,N
1973,11,3,BUF,Mike,Lee,NULL,Syracuse,N
1973,11,4,CLE,Floyd,Lewis,NULL,Harvard,N
1973,11,5,PHO,Lynn,Greer,NULL,Virginia State,N
1973,11,6,DET,Len,Paul,NULL,Akron,N
1973,11,7,CAP,Dale,Adams,NULL,St. Mary's (MD),N
1973,11,8,NYK,Charles,Edge,EDGECH01,LeMoyne-Owen,N
1973,11,9,BOS,Ed,Hastings,NULL,Villanova,N
1973,12,0,MMT,Greg,Juricisin,NULL,Cincinnati,A
1973,12,0,SAS,Jeff,Jellison,NULL,N.E. Massachusetts,A
1973,12,0,UTS,John,Thomas,NULL,Mississippi Southern,A
1973,12,1,PHI,Connie,Warren,NULL,Xavier (OH),N
1973,12,2,BUF,Aaron,Covington,NULL,Canisius,N
1973,12,3,POR,Rick,Holdt,NULL,North Carolina State,N
1973,12,4,CLE,Chris,McMurray,NULL,San Diego State,N
1973,12,5,PHO,Lyman,Williamson,NULL,Samford,N
1973,12,6,DET,Clarence,Carlisle,NULL,Ferris State,N
1973,12,7,CAP,Mike,Battle,NULL,George Washington,N
1973,12,8,BOS,Bruce,Winkler,NULL,Santa Clara,N
1973,13,0,UTS,Gary,Black,NULL,Rocky Mountain,A
1973,13,1,PHI,Jim,Crawford,NULL,La Salle,N
1973,13,2,BUF,Bob,Vartanian,NULL,Buffalo,N
1973,13,3,CLE,John,Pennebacker,NULL,Hawaii,N
1973,13,4,PHO,Kalevi,Sarkalahti,NULL,Brigham Young,N
1973,13,5,CAP,Chester,Davis,NULL,Morgan State,N
1973,13,6,BOS,Scott,Koelzer,NULL,Montana State,N
1973,14,0,UTS,Sam,Whitehead,NULL,Sam Houston State,A
1973,14,1,PHI,Ernie,Johnson,NULL,Michigan,N
1973,14,2,BUF,Ron,Gilliam,NULL,Brockport,N
1973,14,3,CLE,Charles,Mitchell,NULL,Eastern Kentucky,N
1973,14,4,CAP,Howard,White,NULL,Maryland,N
1973,14,5,BOS,Rick,Williams,NULL,Iowa,N
1973,15,0,UTS,Harvey,Catchings,CATCHHA01,Hardin,A
1973,15,1,PHI,Lionel,Harris,NULL,Cincinnati,N
1973,15,2,BUF,John,Fraley,NULL,Georgia,N
1973,15,3,CLE,Reese,Stovall,NULL,Pan American,N
1973,15,4,CAP,Shorty,Simmons,NULL,St. Mary's (MD),N
1973,15,5,BOS,James,Gilchrist,NULL,Florida Southern,N
1973,16,1,PHI,Larry,Robinson,NULL,Tennessee,N
1973,16,2,BUF,John,Green,NULL,Oregon,N
1973,16,3,CLE,Tom,OConnor,NULL,Iowa,N
1973,16,4,BOS,Sam,Barber,NULL,Bethune Cookman,N
1973,17,1,PHI,Tony,Prince,NULL,St. John's,N
1973,17,2,BUF,James,Garvin,GARVIJI01,Boston University,N
1973,17,3,CLE,Phil,Elderkin,NULL,Boston University,N
1973,17,4,BOS,Lamont,King,NULL,Long Beach State,N
1973,18,1,BUF,Don,Johnston,NULL,North Carolina,N
1973,18,2,BOS,Peter,Gavitt,NULL,Maine,N
1973,19,1,BUF,Ron,Thornson,NULL,British Columbia,N
1973,19,2,BOS,Tom,Austin,NULL,Massachusetts,N
1973,20,1,BUF,Phil,Tollestrop,NULL,Brigham Young,N
1974,1,0,CAR,John,Lucas,LUCASJO01,Maryland,A
1974,1,0,CAR,Pete,Maravich,MARAVPE02,Atlanta,A
1974,1,0,DEN,James,Williams,NULL,Austin Peay,A
1974,1,0,DEN,Nate,Thurmond,THURMNA01,Golden State,A
1974,1,0,MMT,Rick,Roberson,ROBERRI01,Portland,A
1974,1,0,MMT,Scott,Wedman,WEDMASC01,Colorado,A
1974,1,0,KEN,Jim,Price,PRICEJI01,Los Angeles,A
1974,1,0,IND,Clifford,Ray,RAYCL01,Chicago,A
1974,1,0,IND,Billy,Knight,KNIGHBI01,Pittsburgh,A
1974,1,0,NYN,Phil,Chenier,CHENIPH01,Capitol,A
1974,1,0,NYN,Brian,Winters,WINTEBR01,South Carolina,A
1974,1,0,SDQ,Cazzie,Russell,RUSSECA01,Golden State,A
1974,1,0,SAS,Tom,Boerwinkle,BOERWTO01,Chicago,A
1974,1,0,SDQ,Major,Jones,JONESMA01,Albany State (GA),A
1974,1,0,SDQ,Cliff,Pondexter,PONDECL01,Long Beach State,A
1974,1,0,VIR,Bob,Kauffman,KAUFFBO01,Buffalo,A
1974,1,0,VIR,Tom,McMillen,MCMILTO01,Maryland,A
1974,1,0,VIR,Jan,van Breda Kloff,VANBRJA01,Vanderbilt,A
1974,1,0,UTS,Bob,Christian,CHRISBO01,Phoenix,A
1974,1,0,UTS,Joe,Meriweather,MERIWJO01,Southern Illinois,A
1974,1,1,POR,Bill,Walton,WALTOBI01,UCLA,N
1974,1,2,PHI,Marvin,Barnes,BARNEMA01,Providence,N
1974,1,3,SEA,Tom,Burleson,BURLETO01,North Carolina State,N
1974,1,4,PHO,John,Shumate,SHUMAJO01,Notre Dame,N
1974,1,5,HOU,Bobby,Jones,JONESBO01,North Carolina,N
1974,1,6,KCK,Scott,Wedman,WEDMASC01,Colorado,N
1974,1,7,ATL,Tom,Henderson,HENDETO01,Hawaii,N
1974,1,8,CLE,Campy,Russell,RUSSECA02,Michigan,N
1974,1,9,BUF,Tom,McMillen,MCMILTO01,Maryland,N
1974,1,10,ATL,Mike,Sojourner,SOJOUMI01,Utah,N
1974,1,11,GSW,Keith,Wilkes,WILKEJA01,UCLA,N
1974,1,12,LAL,Brian,Winters,WINTEBR01,South Carolina,N
1974,1,13,WA1,Len,Elmore,ELMORLE01,Maryland,N
1974,1,14,CHI,Maurice,Lucas,LUCASMA01,Marquette,N
1974,1,15,DET,Al,Eberhard,EBERHAL01,Missouri,N
1974,1,16,CHI,Cliff,Pondexter,PONDECL01,Long Beach State,N
1974,1,17,BOS,Glenn,McDonald,MCDONGL01,Long Beach State,N
1974,1,18,MIL,Gary,Brokaw,BROKAGA01,Notre Dame,N
1974,2,0,MMT,Clarence,Walker,NULL,West Georgia State,A
1974,2,0,MMT,Norm,Van Lier,VANLINO01,Chicago,A
1974,2,0,KEN,Greg,Smith,SMITHGR01,Portland,A
1974,2,0,KEN,Al,Eberhard,EBERHAL01,Missouri,A
1974,2,0,IND,Bruce,King,NULL,Pan American,A
1974,2,0,IND,Bill,Bradley,BRADLBI01,New York,A
1974,2,0,CAR,Henry,Bibby,BIBBYHE01,New York,A
1974,2,0,CAR,Gus,Gerard,NULL,Virginia,A
1974,2,0,DEN,Tom,Van Arsdale,VANARTO01,Philadelphia,A
1974,2,0,DEN,Frank,Kendrick,KENDRFR01,Purdue,A
1974,2,0,UTS,Len,Kosmalski,KOSMALE01,Tennessee,A
1974,2,0,UTS,Geoff,Petrie,PETRIGE01,Portland,A
1974,2,0,VIR,Jesse,Dark,DARKJE01,Virginia Commonwealth,A
1974,2,0,VIR,George,Johnson,JOHNSGE01,Golden State,A
1974,2,0,NYN,Dave,Cowens,COWENDA01,Boston,A
1974,2,0,NYN,Rich,Kelley,KELLERI01,Stanford,A
1974,2,0,SDQ,Gus,Bailey,BAILEGU01,Texas,A
1974,2,0,SAS,Clyde,Lee,LEECL01,Golden State,A
1974,2,0,SDQ,Sidney,Wicks,WICKSSI01,Portland,A
1974,2,0,SAS,Leonard,Robinson,NULL,Tennessee State,A
1974,2,1,PHI,Don,Smith,SMITHDO02,Dayton,N
1974,2,2,POR,Jan,van breda kolff,VANBRJA01,Vanderbilt,N
1974,2,3,LAL,Billy,Knight,KNIGHBI01,Pittsburgh,N
1974,2,4,WA1,Truck,Robinson,ROBINTR01,Tennessee State,N
1974,2,5,HOU,Gus,Bailey,BAILEGU01,Texas-El Paso,N
1974,2,6,KCK,Len,Kosmalski,KOSMALE01,Tennessee,N
1974,2,7,ATL,John,Drew,DREWJO01,Gardner-Webb,N
1974,2,8,SEA,Leonard,Gray,GRAYLE01,Long Beach State,N
1974,2,9,CHI,Leon,Benbow,BENBOLE01,Jacksonville,N
1974,2,10,NOJ,Aaron,James,JAMESAA01,Grambling,N
1974,2,11,GSW,Phil,Smith,SMITHPH01,San Francisco,N
1974,2,12,WA1,Dennis,DuVal,DUVALDE01,Syracuse,N
1974,2,13,PHO,Fred,Saunders,SAUNDFR01,Syracuse,N
1974,2,14,NYK,Jesse,Dark,DARKJE01,Virginia Commonwealth,N
1974,2,15,DET,Eric,Money,MONEYER01,Arizona,N
1974,2,16,POR,Phil,Lumpkin,LUMPKPH01,Miami (OH),N
1974,2,17,BOS,Kevin,Stacom,STACOKE01,Providence,N
1974,2,18,POR,Rubin,Collins,NULL,Maryland-Eastern Shore,N
1974,3,0,NYN,Jerry,Sloan,SLOANJE01,Chicago,A
1974,3,0,NYN,Tom,Boswell,BOSWETO01,South Carolina,A
1974,3,0,SAS,Collis,Temple,TEMPLCO01,Louisiana State,A
1974,3,0,SDQ,Curtis,Rowe,ROWECU01,Detroit:,A
1974,3,0,SAS,Neal,Walk,WALKNE01,Phoenix,A
1974,3,0,VIR,Dick,Snyder,SNYDEDI01,Seattle,A
1974,3,0,VIR,Lionel,Billingy,BILLILI01,Duquesne,A
1974,3,0,UTS,Howard,Porter,PORTEHO01,Chicago,A
1974,3,0,UTS,Moses,Malone,MALONMO01,Petersburg HS (VA),A
1974,3,0,UTS,Aaron,James,JAMESAA01,Grambling,A
1974,3,0,UTS,Tom,Barker,BARKETO01,Southern Idaho,A
1974,3,0,CAR,Phil,Jackson,JACKSPH01,New York,A
1974,3,0,DEN,Mike,Sojourner,SOJOUMI01,Utah,A
1974,3,0,DEN,Don,Adams,NULL,Detroit,A
1974,3,0,MMT,Len,Wilkens,WILKELE01,Cleveland,A
1974,3,0,MMT,Bob,Wilson,NULL,Iowa State,A
1974,3,0,KEN,Sammy,High,NULL,Tulsa,A
1974,3,0,KEN,Rowland,Garrett,GARRERO01,Chicago,A
1974,3,0,IND,Mel,Counts,COUNTME01,Los Angeles,A
1974,3,0,IND,Roland,Grant,NULL,New Mexico State,A
1974,3,1,PHI,Coniel,Norman,NORMACO01,Arizona,N
1974,3,2,CLE,Clarence,Walker,WALKEFO01,West Georgia,N
1974,3,3,CLE,Kevin,Restani,RESTAKE01,San Francisco,N
1974,3,4,PHO,George,Gervin,GERVIGE01,Eastern Michigan,N
1974,3,5,HOU,Robert,Wilson,NULL,Iowa State,N
1974,3,6,PHI,Harvey,Catchings,CATCHHA01,Hardin-Simmons,N
1974,3,7,ATL,Darrell,Elston,ELSTODA01,North Carolina,N
1974,3,8,SEA,Talvin,Skinner,SKINNTA01,Maryland-Eastern Shore,N
1974,3,9,BUF,Kim,Hughes,HUGHEKI01,Wisconsin,N
1974,3,10,NOJ,Bruce,King,NULL,Pan American,N
1974,3,11,GSW,Frank,Kendrick,KENDRFR01,Purdue,N
1974,3,12,LAL,Jim,Bradley,BRADLJI01,Northern Illinois,N
1974,3,13,PHO,Earl,Williams,WILLIEA01,Winston-Salem,N
1974,3,14,NYK,Rudy,Jackson,NULL,Hutchinson JC,N
1974,3,15,DET,Roland,Grant,NULL,New Mexico State,N
1974,3,16,CHI,Bobby,Wilson,NULL,Wichita State,N
1974,3,17,BOS,Roscoe,Pondexter,NULL,Long Beach State,N
1974,3,18,MIL,Greg,McDougald,NULL,Oral Roberts,N
1974,4,0,MMT,Glenn,McDonald,MCDONGL01,Long Beach State,A
1974,4,0,MMT,Paul,Silas,SILASPA01,Boston,A
1974,4,0,IND,Pat,Riley,RILEYPA01,Los Angeles,A
1974,4,0,KEN,Herm,Gilliam,GILLIHE01,Atlanta,A
1974,4,0,KEN,Lloyd,Batts,BATTSLL01,Cincinnati,A
1974,4,0,CAR,Paul,Westphal,WESTPPA01,Boston,A
1974,4,0,CAR,Darrell,Elston,ELSTODA01,North Carolina,A
1974,4,0,DEN,Rick,Adelman,ADELMRI01,Chicago,A
1974,4,0,DEN,Coniel,Norman,NORMACO01,Arizona,A
1974,4,0,NYN,Jim,Fox,FOXJI01,Seattle,A
1974,4,0,NYN,Talvin,Skinner,SKINNTA01,Maryland Eastern Shore,A
1974,4,0,SAS,Steve,Kuberski,KUBERST01,Boston,A
1974,4,0,SDQ,Richie,OConnor,NULL,Fairfield,A
1974,4,0,SDQ,Gale,Goodrich,GOODRGA01,Los Angeles,A
1974,4,0,SAS,Fred,Saunders,SAUNDFR01,Syracuse,A
1974,4,0,SAS,Kim,Hughes,HUGHEKI01,Wisconsin,A
1974,4,0,UTS,Sam,McCants,NULL,Oral Roberts,A
1974,4,0,UTS,Rudy,Tomjanovich,TOMJARU01,Houston,A
1974,4,0,VIR,Lermon,Battle,NULL,Fairmont State,A
1974,4,0,VIR,Calvin,Murphy,MURPHCA01,Houston,A
1974,4,1,PHI,Butch,Taylor,NULL,Jacksonville,N
1974,4,2,POR,Mickey,Johnson,JOHNSMI01,Aurora,N
1974,4,3,CLE,Jim,Foster,FOSTEJI01,Connecticut,N
1974,4,4,PHO,Randy,Allen,NULL,Indiana (PA),N
1974,4,5,HOU,Larry,Robinson,NULL,Texas,N
1974,4,6,KCK,Lloyd,Batts,BATTSLL01,Cincinnati,N
1974,4,7,ATL,Ed,Palubinskas,NULL,Louisiana State,N
1974,4,8,SEA,William,Gordon,NULL,Maryland-Eastern Shore,N
1974,4,9,BUF,Bernard,Harris,HARRIBE01,Virginia Commonwealth,N
1974,4,10,NOJ,Ray,Price,NULL,Washington,N
1974,4,11,GSW,Willie,Biles,NULL,Tulsa,N
1974,4,12,WA1,Stan,Washington,WASHIST01,San Diego,N
1974,4,13,LAL,Ron,de vries,NULL,Illinois State,N
1974,4,14,NYK,Roy,Ebron,EBRONRO01,SW Louisiana,N
1974,4,15,DET,Mickey,Martin,NULL,Pittsburgh,N
1974,4,16,CHI,Jim,Forbes,NULL,Texas-El Paso,N
1974,4,17,BOS,Lerman,Battle,NULL,Fairmont State,N
1974,4,18,MIL,Lionel,Billingly,BILLILI01,Duquesne,N
1974,5,0,MMT,Dave,DeBusschere,DEBUSDA01,New York,A
1974,5,0,MMT,Tyrone,Medley,NULL,Utah,A
1974,5,0,KEN,Seymour,Reed,NULL,Bradley,A
1974,5,0,KEN,Larry,Steele,STEELLA01,Portland,A
1974,5,0,IND,Jim,Davis,DAVISJI01,Detroit,A
1974,5,0,IND,Eddie,Woods,NULL,Oral Roberts,A
1974,5,0,CAR,Mickey,Johnson,JOHNSMI01,Aurora (IL),A
1974,5,0,CAR,Jeff,Mullins,MULLIJE01,Golden State,A
1974,5,0,DEN,Bernard,Hardin,NULL,New Mexico,A
1974,5,0,DEN,Lou,Hudson,NULL,Atlanta,A
1974,5,0,VIR,Barry,Clemens,NULL,Cleveland,A
1974,5,0,VIR,Bernard,Harris,HARRIBE01,Virginia Commonwealth,A
1974,5,0,UTS,Bob,McAdoo,MCADOBO01,Buffalo,A
1974,5,0,UTS,Steve,Brooks,NULL,Arkansas State,A
1974,5,0,SAS,Eugene,Short,SHORTGE01,Jackson State,A
1974,5,0,SDQ,Connie,Hawkins,HAWKICO01,Los Angeles,A
1974,5,0,SDQ,Greg,Lee,LEEGR01,UCLA,A
1974,5,0,SAS,Lloyd,Neal,NEALLL01,Portland,A
1974,5,0,NYN,Garfield,Heard,HEARDGA01,Buffalo,A
1974,5,0,NYN,Eric,Fernsten,FERNSER01,San Francisco,A
1974,5,1,PHI,Gary,Crowthers,NULL,Hardin-Simmons,N
1974,5,2,POR,Bernard,Hardin,NULL,New Mexico,N
1974,5,3,CLE,Gary,Novak,NULL,Notre Dame,N
1974,5,4,PHO,Ralph,Bobik,NULL,Creighton,N
1974,5,5,HOU,Owen,Wells,WELLSOW01,Detroit,N
1974,5,6,KCK,Terry,Compton,NULL,Vanderbilt,N
1974,5,7,ATL,Tyrone,Medley,NULL,Utah,N
1974,5,8,SEA,Dean,Tolson,TOLSODE01,Arkansas,N
1974,5,9,BUF,Tony,Byers,NULL,Wake Forest,N
1974,5,10,NOJ,Ed,Searcy,SEARCED01,St. John's,N
1974,5,11,GSW,Steve,Erickson,NULL,Oregon,N
1974,5,12,LAL,Seymour,Reed,NULL,Bradley,N
1974,5,13,WA1,Gary,Anderson,NULL,Washington,N
1974,5,14,NYK,Greg,Jackson,JACKSGR01,Guilford,N
1974,5,15,DET,Joe,Newman,NULL,Temple,N
1974,5,16,CHI,Randy,Knowles,NULL,Texas A&M,N
1974,5,17,BOS,Ben,Clyde,CLYDEBE01,Florida State,N
1974,5,18,MIL,John,Johnson,NULL,Denver,N
1974,6,0,MMT,Wolfgang,Fengler,NULL,Delaware,A
1974,6,0,KEN,Bill,Ligon,LIGONBI01,Vanderbilt,A
1974,6,0,IND,Ron,DeVries,NULL,Illinois State,A
1974,6,0,CAR,Gary,Novak,NULL,Notre Dame,A
1974,6,0,CAR,Harvey,Catchings,CATCHHA01,Hardin Simmons,A
1974,6,0,DEN,Luther,Burden,BURDELU01,Utah,A
1974,6,0,VIR,Phil,Lumpkin,LUMPKPH01,Miami (OH),A
1974,6,0,SDQ,Richard,Wallace,NULL,Georgia Southern,A
1974,6,0,SAS,Gary,Anderson,NULL,Wisconsin,A
1974,6,0,NYN,Gary,Brokaw,BROKAGA01,Notre Dame,A
1974,6,1,PHI,Mark,Westra,NULL,Southern California,N
1974,6,2,POR,Dan,Anderson,ANDERDA02,Southern California,N
1974,6,3,CLE,Aron,Stewart,NULL,Richmond,N
1974,6,4,PHO,Collis,Temple,TEMPLCO01,Louisiana State,N
1974,6,5,HOU,Lawrence,Johnson,NULL,Prairie View,N
1974,6,6,KCK,Ron,Kennedy,NULL,Arizona,N
1974,6,7,ATL,Sam,Hervey,NULL,Southern Methodist,N
1974,6,8,SEA,Wardell,Jackson,JACKSWA01,Ohio State,N
1974,6,9,BUF,Gary,Link,NULL,Missouri,N
1974,6,10,NOJ,Lawrence,McCray,NULL,Florida State,N
1974,6,11,GSW,John,Errecart,NULL,Pacific,N
1974,6,12,WA1,Roy,McPipe,MCPIPRO01,Eastern Montana,N
1974,6,13,LAL,Billy,Morris,NULL,St. Louis,N
1974,6,14,NYK,Terry,Mikan,NULL,St. Thomas,N
1974,6,15,DET,Mike,Sylvester,NULL,Dayton,N
1974,6,16,CHI,Robert,Rosier,NULL,St. Thomas,N
1974,6,17,BOS,Gene,Harmon,NULL,Creighton,N
1974,6,18,MIL,Larry,Williams,NULL,Kansas State,N
1974,7,0,MMT,Lawrence,Johnson,NULL,Prairie View,A
1974,7,0,KEN,Bill,Butler,NULL,Louisville,A
1974,7,0,IND,Alex,English,ENGLIAL01,South Carolina,A
1974,7,0,CAR,Jim,Foster,FOSTEJI01,Connecticut,A
1974,7,0,DEN,Eric,Money,MONEYER01,Arizona,A
1974,7,0,VIR,Earl,Williams,WILLIEA01,Winston Salem,A
1974,7,0,UTS,Ron,Lee,LEERO01,Oregon,A
1974,7,0,SAS,Gerald,Cunningham,NULL,Kentucky State,A
1974,7,0,SDQ,Leon,Benbow,BENBOLE01,Jacksonville,A
1974,7,0,NYN,Dean,Tolson,TOLSODE01,Arkansas,A
1974,7,1,PHI,Dave,Stoczynski,NULL,Gannon,N
1974,7,2,POR,Doug,Richards,NULL,Brigham Young,N
1974,7,3,CLE,Mike,Robinson,NULL,Michigan State,N
1974,7,4,PHO,Clyde,Dickey,DICKECL01,Boise State,N
1974,7,5,HOU,Kevin,Fitzgerald,NULL,Oklahoma,N
1974,7,6,KCK,Mark,Browne,NULL,Missouri,N
1974,7,7,ATL,Greg,Lee,LEEGR01,UCLA,N
1974,7,8,SEA,Jerry,Faulkner,NULL,Western Georgia,N
1974,7,9,BUF,Tommy,Curtis,NULL,UCLA,N
1974,7,10,NOJ,Joel,Copeland,NULL,Old Dominion,N
1974,7,11,GSW,Brady,Allen,NULL,California,N
1974,7,12,LAL,Dennis,van zant,VANZADE01,Azusa Pacific,N
1974,7,13,WA1,Tom,Turner,NULL,Western Georgia,N
1974,7,14,NYK,Billy,Smith,NULL,Mercer,N
1974,7,15,DET,Sammy,High,NULL,Tulsa,N
1974,7,16,CHI,Geoff,Roberts,NULL,Missouri,N
1974,7,17,BOS,Ron,Brown,NULL,Penn State,N
1974,7,18,MIL,Bob,Hornstein,NULL,West Virginia,N
1974,8,0,MMT,Willie,Biles,NULL,Tulsa,A
1974,8,0,KEN,Len,Coulter,NULL,Morehead State,A
1974,8,0,IND,Bobby,Florence,NULL,Nevada Las Vegas,A
1974,8,0,CAR,Tom,Kivisto,NULL,Kansas,A
1974,8,0,DEN,Larry,Fogle,FOGLELA01,Canisius,A
1974,8,0,UTS,Ed,Palubinskas,NULL,Louisiana State,A
1974,8,0,VIR,John,Drew,DREWJO01,Gardner Webb,A
1974,8,0,SDQ,Dan,Anderson,ANDERDA02,Southern California,A
1974,8,0,SAS,Hercle,Ivy,NULL,Iowa State,A
1974,8,0,NYN,AI,Skinner,SKINNAI01,Massachusetts,A
1974,8,1,PHI,Jimmy,Powell,NULL,Middle Tennessee,N
1974,8,2,POR,Eldridge,Broussard,NULL,Pacific (OR),N
1974,8,3,CLE,Kerry,Hughes,NULL,Wisconsin,N
1974,8,4,PHO,Tom,Holland,NULL,Oklahoma,N
1974,8,5,HOU,Steve,Brooks,NULL,Arkansas State,N
1974,8,6,KCK,Richie,OConnor,NULL,Fairfield,N
1974,8,7,ATL,Bill,Butler,NULL,Louisville,N
1974,8,8,SEA,Leonard,Coulter,NULL,Morehead State,N
1974,8,9,BUF,Glenn,Price,NULL,St. Bonaventure,N
1974,8,10,NOJ,Jay,Piccola,NULL,Roanoke,N
1974,8,11,GSW,Clarence,Allen,NULL,UC Santa Barbara,N
1974,8,12,WA1,Steve,Platt,NULL,Huntington (IN),N
1974,8,13,LAL,Bob,Florence,NULL,Nevada-Las Vegas,N
1974,8,14,NYK,Dennis,McDermott,NULL,St. Francis,N
1974,8,15,DET,Greg,Newman,NULL,Drexel,N
1974,8,16,CHI,Sam,McCants,NULL,Oral Roberts,N
1974,8,17,BOS,Richard,Wallace,NULL,Georgia Southern,N
1974,8,18,MIL,Ralph,Palamar,NULL,Cameron,N
1974,9,0,MMT,Ron,Brown,NULL,Penn State,A
1974,9,0,KEN,Glenn,Hansen,HANSEGL01,Louisiana State,A
1974,9,0,IND,Kevin,Fitzgerald,NULL,Oklahoma State,A
1974,9,0,CAR,Marcus,Washington,NULL,Marquette,A
1974,9,0,DEN,Tony,Byers,NULL,Wake Forest,A
1974,9,0,VIR,Bill,Campion,NULL,Manhattan,A
1974,9,0,UTS,Lionel,Hollins,HOLLILI01,Arizona State,A
1974,9,0,SAS,Walter,Luckett,NULL,Ohio,A
1974,9,0,SDQ,Stan,Washington,WASHIST01,San Diego,A
1974,9,0,NYN,Bob,Fleischer,NULL,Duke,A
1974,9,1,PHI,Perry,Warbington,WARBIPE01,Georgia Southern,N
1974,9,2,POR,Lee,Haven,NULL,Colorado,N
1974,9,3,CLE,Jim,Buskofsky,NULL,Upper Iowa,N
1974,9,4,PHO,Ted,Evans,NULL,Oklahoma,N
1974,9,5,HOU,Ken,Stalling,NULL,Missouri-Rolla,N
1974,9,6,KCK,Jeff,Dawson,NULL,Illinois,N
1974,9,7,ATL,Lon,Kruger,NULL,Kansas State,N
1974,9,8,SEA,Bertrand,du pont,NULL,Dillard,N
1974,9,9,BUF,John,Falconi,NULL,Davidson,N
1974,9,10,NOJ,Ken,Boyd,BOYDKE01,Boston University,N
1974,9,11,GSW,Carl,Meier,NULL,California,N
1974,9,12,WA1,Mark,Raterink,NULL,Boston College,N
1974,9,13,NYK,Earl,Brown,NULL,Lafayette,N
1974,9,14,DET,Gary,Deitelhoff,NULL,Millikin,N
1974,9,15,CHI,Jerry,Davenport,NULL,Cameron,N
1974,9,16,BOS,Al,Skinner,SKINNAL01,Massachusetts,N
1974,9,17,MIL,Mike,Deane,NULL,Potsdam State,N
1974,10,0,MMT,Candy,LaPrince,NULL,Iowa,A
1974,10,0,KEN,Steve,Walker,NULL,Kentucky Wesleyan,A
1974,10,0,IND,Mark,Browne,NULL,Missouri Western,A
1974,10,0,CAR,Mike,Sylvester,NULL,Dayton,A
1974,10,0,DEN,Roscoe,Pondexter,NULL,Long Beach State,A
1974,10,0,UTS,Mike,Westra,WESTRMI01,Southern California,A
1974,10,0,VIR,Mark,Cartwright,NULL,Bowling Green,A
1974,10,0,SDQ,Marcus,Johnson,NULL,UCLA,A
1974,10,0,SAS,Charles,McKinney,NULL,Baylor,A
1974,10,0,SAS,Mike,Ogan,NULL,Carson Newman,A
1974,10,1,PHI,Larry,Witherspoon,NULL,Towson State,N
1974,10,2,POR,Ron,Jones,NULL,Oregon State,N
1974,10,3,CLE,Jim,Kelly,NULL,Loras,N
1974,10,4,PHO,Mark,Wasley,NULL,Arizona State,N
1974,10,5,HOU,Marcus,Washington,NULL,Marquette,N
1974,10,6,KCK,Dennis,White,NULL,Arkansas,N
1974,10,7,ATL,Brendy,Lee,NULL,Nebraska,N
1974,10,8,SEA,Rod,Derline,DERLIRO01,Seattle,N
1974,10,9,BUF,Andy,Rimol,NULL,Princeton,N
1974,10,10,NOJ,Walt,McGary,NULL,Chattanooga,N
1974,10,11,GSW,Marvin,Buckley,NULL,Nevada-Reno,N
1974,10,13,WA1,Pete,Collins,NULL,High Point,N
1974,10,14,NYK,John,OConnell,NULL,North Carolina,N
1974,10,15,DET,Bill,Ligon,LIGONBI01,Vanderbilt,N
1974,10,16,CHI,Rick,Hockenos,NULL,St. Francis (PA),N
1974,10,17,BOS,Phil,Rogers,NULL,Fairfield,N
1974,10,18,MIL,Bruce,Featherston,NULL,SW Texas State,N
1975,0,0,DEN,Marvin,Webster,WEBSTMA01,Morgan State,A
1975,1,0,MMS,Lonnie,Shelton,SHELTLO01,Oregon State,A
1975,1,0,KEN,Jim,Baker,BAKERJI01,Hawaii,A
